file,split
bg_coco_000000107436.jpg,train
bg_coco_000000088045.jpg,train
bg_coco_000000184209.jpg,train
bg_coco_000000372983.jpg,train
bg_coco_000000086869.jpg,train
bg_coco_000000474446.jpg,train
bg_coco_000000495592.jpg,train
bg_coco_000000178025.jpg,train
bg_coco_000000225617.jpg,train
bg_coco_000000020410.jpg,train
bg_coco_000000109851.jpg,train
bg_coco_000000193480.jpg,train
bg_coco_000000306466.jpg,train
bg_coco_000000541282.jpg,train
bg_coco_000000417573.jpg,train
bg_coco_000000037059.jpg,train
bg_coco_000000060792.jpg,train
bg_coco_000000200446.jpg,train
bg_coco_000000456178.jpg,train
bg_coco_000000283210.jpg,train
bg_coco_000000578580.jpg,train
bg_coco_000000024912.jpg,train
bg_coco_000000329528.jpg,train
bg_coco_000000330500.jpg,train
bg_coco_000000124751.jpg,train
bg_coco_000000488206.jpg,train
bg_coco_000000138401.jpg,train
bg_coco_000000004760.jpg,train
bg_coco_000000050414.jpg,train
bg_coco_000000172006.jpg,train
bg_coco_000000194419.jpg,train
bg_coco_000000271076.jpg,train
bg_coco_000000322710.jpg,train
bg_coco_000000349234.jpg,train
bg_coco_000000414516.jpg,train
bg_coco_000000116892.jpg,train
bg_coco_000000481370.jpg,train
bg_coco_000000128429.jpg,train
bg_coco_000000506085.jpg,train
bg_coco_000000544121.jpg,train
bg_coco_000000222711.jpg,train
bg_coco_000000171335.jpg,train
bg_coco_000000417055.jpg,train
bg_coco_000000142534.jpg,train
bg_coco_000000066376.jpg,train
bg_coco_000000236324.jpg,train
bg_coco_000000406555.jpg,train
bg_coco_000000049478.jpg,train
bg_coco_000000440136.jpg,train
bg_coco_000000399956.jpg,train
bg_coco_000000355620.jpg,train
bg_coco_000000325145.jpg,train
bg_coco_000000407202.jpg,train
bg_coco_000000388294.jpg,train
bg_coco_000000526227.jpg,train
bg_coco_000000273196.jpg,train
bg_coco_000000495996.jpg,train
bg_coco_000000405873.jpg,train
bg_coco_000000240082.jpg,train
bg_coco_000000419211.jpg,train
bg_coco_000000571076.jpg,train
bg_coco_000000403837.jpg,train
bg_coco_000000105280.jpg,train
bg_coco_000000012741.jpg,train
bg_coco_000000080082.jpg,train
bg_coco_000000175000.jpg,train
bg_coco_000000337160.jpg,train
bg_coco_000000361139.jpg,train
bg_coco_000000524286.jpg,train
bg_coco_000000391496.jpg,train
bg_coco_000000388566.jpg,train
bg_coco_000000314378.jpg,train
bg_coco_000000152299.jpg,train
bg_coco_000000477887.jpg,train
bg_coco_000000201032.jpg,train
bg_coco_000000470014.jpg,train
bg_coco_000000512940.jpg,train
bg_coco_000000441253.jpg,train
bg_coco_000000427118.jpg,train
bg_coco_000000556485.jpg,train
bg_coco_000000572508.jpg,train
bg_coco_000000104403.jpg,train
bg_coco_000000409323.jpg,train
bg_coco_000000001561.jpg,train
bg_coco_000000344844.jpg,train
bg_coco_000000043579.jpg,train
bg_coco_000000005326.jpg,train
bg_coco_000000441083.jpg,train
bg_coco_000000439141.jpg,train
bg_coco_000000544815.jpg,train
bg_coco_000000482310.jpg,train
bg_coco_000000021345.jpg,train
bg_coco_000000400536.jpg,train
bg_coco_000000471690.jpg,train
bg_coco_000000148301.jpg,train
bg_coco_000000307092.jpg,train
bg_coco_000000499958.jpg,train
bg_coco_000000549478.jpg,train
bg_coco_000000078188.jpg,train
bg_coco_000000553373.jpg,train
bg_coco_000000405660.jpg,train
bg_coco_000000228318.jpg,train
bg_coco_000000300413.jpg,train
bg_coco_000000082558.jpg,train
bg_coco_000000565951.jpg,train
bg_coco_000000042387.jpg,train
bg_coco_000000448518.jpg,train
bg_coco_000000075923.jpg,train
bg_coco_000000228043.jpg,train
bg_coco_000000581419.jpg,train
bg_coco_000000018450.jpg,train
bg_coco_000000267028.jpg,train
bg_coco_000000314023.jpg,train
bg_coco_000000353485.jpg,train
bg_coco_000000318785.jpg,train
bg_coco_000000043392.jpg,train
bg_coco_000000093852.jpg,train
bg_coco_000000581831.jpg,train
bg_coco_000000098233.jpg,train
bg_coco_000000076804.jpg,train
bg_coco_000000569866.jpg,train
bg_coco_000000233430.jpg,train
bg_coco_000000369167.jpg,train
bg_coco_000000493219.jpg,train
bg_coco_000000110613.jpg,train
bg_coco_000000558317.jpg,train
bg_coco_000000100449.jpg,train
bg_coco_000000526756.jpg,train
bg_coco_000000310058.jpg,train
bg_coco_000000198735.jpg,train
bg_coco_000000535259.jpg,train
bg_coco_000000020997.jpg,train
bg_coco_000000203248.jpg,train
bg_coco_000000363286.jpg,train
bg_coco_000000427548.jpg,train
bg_coco_000000434940.jpg,train
bg_coco_000000528257.jpg,train
bg_coco_000000445263.jpg,train
bg_coco_000000385770.jpg,train
bg_coco_000000191690.jpg,train
bg_coco_000000260111.jpg,train
bg_coco_000000397181.jpg,train
bg_coco_000000086409.jpg,train
bg_coco_000000459056.jpg,train
bg_coco_000000053532.jpg,train
bg_coco_000000186502.jpg,train
bg_coco_000000402271.jpg,train
bg_coco_000000020281.jpg,train
bg_coco_000000178771.jpg,train
bg_coco_000000198947.jpg,train
bg_coco_000000345142.jpg,train
bg_coco_000000157708.jpg,train
bg_coco_000000157944.jpg,train
bg_coco_000000564655.jpg,train
bg_coco_000000532799.jpg,train
bg_coco_000000050942.jpg,train
bg_coco_000000082678.jpg,train
bg_coco_000000572331.jpg,train
bg_coco_000000188156.jpg,train
bg_coco_000000469191.jpg,train
bg_coco_000000497097.jpg,train
bg_coco_000000204705.jpg,train
bg_coco_000000401608.jpg,train
bg_coco_000000042551.jpg,train
bg_coco_000000090365.jpg,train
bg_coco_000000497082.jpg,train
bg_coco_000000448580.jpg,train
bg_coco_000000067634.jpg,train
bg_coco_000000516913.jpg,train
bg_coco_000000500603.jpg,train
bg_coco_000000279935.jpg,train
bg_coco_000000456127.jpg,train
bg_coco_000000380733.jpg,train
bg_coco_000000236272.jpg,train
bg_coco_000000074183.jpg,train
bg_coco_000000051403.jpg,train
bg_coco_000000562834.jpg,train
bg_coco_000000411557.jpg,train
bg_coco_000000463876.jpg,train
bg_coco_000000363031.jpg,train
bg_coco_000000324924.jpg,train
bg_coco_000000159974.jpg,train
bg_coco_000000152483.jpg,train
bg_coco_000000523594.jpg,train
bg_coco_000000412377.jpg,train
bg_coco_000000423717.jpg,train
bg_coco_000000329667.jpg,train
bg_coco_000000027030.jpg,train
bg_coco_000000156156.jpg,train
bg_coco_000000310079.jpg,train
bg_coco_000000387000.jpg,train
bg_coco_000000196623.jpg,train
bg_coco_000000070190.jpg,train
bg_coco_000000151414.jpg,train
bg_coco_000000041577.jpg,train
bg_coco_000000081591.jpg,train
bg_coco_000000456788.jpg,train
bg_coco_000000338370.jpg,train
bg_coco_000000287324.jpg,train
bg_coco_000000549711.jpg,train
bg_coco_000000554886.jpg,train
bg_coco_000000476893.jpg,train
bg_coco_000000272007.jpg,train
bg_coco_000000426712.jpg,train
bg_coco_000000535202.jpg,train
bg_coco_000000308536.jpg,train
bg_coco_000000477233.jpg,train
bg_coco_000000203965.jpg,train
bg_coco_000000506429.jpg,train
bg_coco_000000565395.jpg,train
bg_coco_000000224224.jpg,train
bg_coco_000000036028.jpg,train
bg_coco_000000494066.jpg,train
bg_coco_000000364244.jpg,train
bg_coco_000000285740.jpg,train
bg_coco_000000392546.jpg,train
bg_coco_000000214671.jpg,train
bg_coco_000000345429.jpg,train
bg_coco_000000486606.jpg,train
bg_coco_000000002931.jpg,train
bg_coco_000000459643.jpg,train
bg_coco_000000050514.jpg,train
bg_coco_000000021404.jpg,train
bg_coco_000000496517.jpg,train
bg_coco_000000470112.jpg,train
bg_coco_000000145891.jpg,train
bg_coco_000000439926.jpg,train
bg_coco_000000423740.jpg,train
bg_coco_000000367434.jpg,train
bg_coco_000000574388.jpg,train
bg_coco_000000196775.jpg,train
bg_coco_000000300330.jpg,train
bg_coco_000000034824.jpg,train
bg_coco_000000561101.jpg,train
bg_coco_000000371672.jpg,train
bg_coco_000000195456.jpg,train
bg_coco_000000283471.jpg,train
bg_coco_000000025174.jpg,train
bg_coco_000000553547.jpg,train
bg_coco_000000546742.jpg,train
bg_coco_000000507326.jpg,train
bg_coco_000000453400.jpg,train
bg_coco_000000517047.jpg,train
bg_coco_000000384012.jpg,train
bg_coco_000000416596.jpg,train
bg_coco_000000409408.jpg,train
bg_coco_000000378657.jpg,train
bg_coco_000000396039.jpg,train
bg_coco_000000200494.jpg,train
bg_coco_000000423513.jpg,train
bg_coco_000000427251.jpg,train
bg_coco_000000037174.jpg,train
bg_coco_000000401085.jpg,train
bg_coco_000000512143.jpg,train
bg_coco_000000187709.jpg,train
bg_coco_000000207832.jpg,train
bg_coco_000000089792.jpg,train
bg_coco_000000133565.jpg,train
bg_coco_000000227402.jpg,train
bg_coco_000000032597.jpg,train
bg_coco_000000234603.jpg,train
bg_coco_000000478485.jpg,train
bg_coco_000000362690.jpg,train
bg_coco_000000351566.jpg,train
bg_coco_000000160014.jpg,train
bg_coco_000000256566.jpg,train
bg_coco_000000273576.jpg,train
bg_coco_000000371155.jpg,train
bg_coco_000000168948.jpg,train
bg_coco_000000180623.jpg,train
bg_coco_000000473888.jpg,train
bg_coco_000000228197.jpg,train
bg_coco_000000265971.jpg,train
bg_coco_000000522405.jpg,train
bg_coco_000000009274.jpg,train
bg_coco_000000563403.jpg,train
bg_coco_000000208585.jpg,train
bg_coco_000000253498.jpg,train
bg_coco_000000375568.jpg,train
bg_coco_000000435994.jpg,train
bg_coco_000000198661.jpg,train
bg_coco_000000289696.jpg,train
bg_coco_000000151159.jpg,train
bg_coco_000000186589.jpg,train
bg_coco_000000370522.jpg,train
bg_coco_000000373655.jpg,train
bg_coco_000000388601.jpg,train
bg_coco_000000281742.jpg,train
bg_coco_000000443649.jpg,train
bg_coco_000000004571.jpg,train
bg_coco_000000014412.jpg,train
bg_coco_000000032231.jpg,train
bg_coco_000000402786.jpg,train
bg_coco_000000346521.jpg,train
bg_coco_000000515612.jpg,train
bg_coco_000000473549.jpg,train
bg_coco_000000211113.jpg,train
bg_coco_000000540452.jpg,train
bg_coco_000000243218.jpg,train
bg_coco_000000350513.jpg,train
bg_coco_000000001815.jpg,train
bg_coco_000000256276.jpg,train
bg_coco_000000268051.jpg,train
bg_coco_000000036110.jpg,train
bg_coco_000000298501.jpg,train
bg_coco_000000170862.jpg,train
bg_coco_000000122118.jpg,train
bg_coco_000000539694.jpg,train
bg_coco_000000268227.jpg,train
bg_coco_000000351914.jpg,train
bg_coco_000000333634.jpg,train
bg_coco_000000564273.jpg,train
bg_coco_000000541613.jpg,train
bg_coco_000000121693.jpg,train
bg_coco_000000523292.jpg,train
bg_coco_000000462353.jpg,train
bg_coco_000000328065.jpg,train
bg_coco_000000132037.jpg,train
bg_coco_000000539180.jpg,train
bg_coco_000000136807.jpg,train
bg_coco_000000331191.jpg,train
bg_coco_000000102473.jpg,train
bg_coco_000000352511.jpg,train
bg_coco_000000385238.jpg,train
bg_coco_000000133573.jpg,train
bg_coco_000000112805.jpg,train
bg_coco_000000491623.jpg,train
bg_coco_000000201726.jpg,train
bg_coco_000000410033.jpg,train
bg_coco_000000431494.jpg,train
bg_coco_000000521663.jpg,train
bg_coco_000000310958.jpg,train
bg_coco_000000306822.jpg,train
bg_coco_000000397064.jpg,train
bg_coco_000000423389.jpg,train
bg_coco_000000412326.jpg,train
bg_coco_000000351403.jpg,train
bg_coco_000000272059.jpg,train
bg_coco_000000222260.jpg,train
bg_coco_000000176148.jpg,train
bg_coco_000000308197.jpg,train
bg_coco_000000028385.jpg,train
bg_coco_000000190670.jpg,train
bg_coco_000000264209.jpg,train
bg_coco_000000560683.jpg,train
bg_coco_000000011506.jpg,train
bg_coco_000000063558.jpg,train
bg_coco_000000144938.jpg,train
bg_coco_000000466967.jpg,train
bg_coco_000000372714.jpg,train
bg_coco_000000293276.jpg,train
bg_coco_000000411733.jpg,train
bg_coco_000000080566.jpg,train
bg_coco_000000153723.jpg,train
bg_coco_000000105364.jpg,train
bg_coco_000000170865.jpg,train
bg_coco_000000336493.jpg,train
bg_coco_000000248603.jpg,train
bg_coco_000000225261.jpg,train
bg_coco_000000529355.jpg,train
bg_coco_000000489949.jpg,train
bg_coco_000000403798.jpg,train
bg_coco_000000463669.jpg,train
bg_coco_000000129864.jpg,train
bg_coco_000000401112.jpg,train
bg_coco_000000321169.jpg,train
bg_coco_000000539355.jpg,train
bg_coco_000000572370.jpg,train
bg_coco_000000212976.jpg,train
bg_coco_000000193821.jpg,train
bg_coco_000000361751.jpg,train
bg_coco_000000052290.jpg,train
bg_coco_000000138054.jpg,train
bg_coco_000000151124.jpg,train
bg_coco_000000041397.jpg,train
bg_coco_000000206255.jpg,train
bg_coco_000000454478.jpg,train
bg_coco_000000265233.jpg,train
bg_coco_000000170925.jpg,train
bg_coco_000000244164.jpg,train
bg_coco_000000136008.jpg,train
bg_coco_000000319337.jpg,train
bg_coco_000000449841.jpg,train
bg_coco_000000390262.jpg,train
bg_coco_000000189153.jpg,train
bg_coco_000000422956.jpg,train
bg_coco_000000178572.jpg,train
bg_coco_000000163339.jpg,train
bg_coco_000000549942.jpg,train
bg_coco_000000343148.jpg,train
bg_coco_000000427344.jpg,train
bg_coco_000000052978.jpg,train
bg_coco_000000018888.jpg,train
bg_coco_000000218842.jpg,train
bg_coco_000000038896.jpg,train
bg_coco_000000162109.jpg,train
bg_coco_000000482894.jpg,train
bg_coco_000000342774.jpg,train
bg_coco_000000108762.jpg,train
bg_coco_000000091387.jpg,train
bg_coco_000000194194.jpg,train
bg_coco_000000008665.jpg,train
bg_coco_000000556341.jpg,train
bg_coco_000000152609.jpg,train
bg_coco_000000369669.jpg,train
bg_coco_000000426077.jpg,train
bg_coco_000000099184.jpg,train
bg_coco_000000025853.jpg,train
bg_coco_000000237897.jpg,train
bg_coco_000000518025.jpg,train
bg_coco_000000196608.jpg,train
bg_coco_000000380906.jpg,train
bg_coco_000000306395.jpg,train
bg_coco_000000453541.jpg,train
bg_coco_000000157063.jpg,train
bg_coco_000000558616.jpg,train
bg_coco_000000094340.jpg,train
bg_coco_000000374333.jpg,train
bg_coco_000000422804.jpg,train
bg_coco_000000274779.jpg,train
bg_coco_000000274035.jpg,train
bg_coco_000000299662.jpg,train
bg_coco_000000442277.jpg,train
bg_coco_000000485261.jpg,train
bg_coco_000000550690.jpg,train
bg_coco_000000166018.jpg,train
bg_coco_000000218494.jpg,train
bg_coco_000000357254.jpg,train
bg_coco_000000258191.jpg,train
bg_coco_000000477474.jpg,train
bg_coco_000000262396.jpg,train
bg_coco_000000550063.jpg,train
bg_coco_000000132373.jpg,train
bg_coco_000000231837.jpg,train
bg_coco_000000179770.jpg,train
bg_coco_000000172993.jpg,train
bg_coco_000000562778.jpg,train
bg_coco_000000156458.jpg,train
bg_coco_000000327088.jpg,train
bg_coco_000000294527.jpg,train
bg_coco_000000400534.jpg,train
bg_coco_000000560083.jpg,train
bg_coco_000000040910.jpg,train
bg_coco_000000018496.jpg,train
bg_coco_000000531313.jpg,train
bg_coco_000000568505.jpg,train
bg_coco_000000209513.jpg,train
bg_coco_000000129610.jpg,train
bg_coco_000000297415.jpg,train
bg_coco_000000328433.jpg,train
bg_coco_000000054427.jpg,train
bg_coco_000000065986.jpg,train
bg_coco_000000468876.jpg,train
bg_coco_000000002179.jpg,train
bg_coco_000000238712.jpg,train
bg_coco_000000327623.jpg,train
bg_coco_000000272490.jpg,train
bg_coco_000000326761.jpg,train
bg_coco_000000443725.jpg,train
bg_coco_000000563334.jpg,train
bg_coco_000000231148.jpg,train
bg_coco_000000148924.jpg,train
bg_coco_000000190580.jpg,train
bg_coco_000000427117.jpg,train
bg_coco_000000062652.jpg,train
bg_coco_000000414296.jpg,train
bg_coco_000000332417.jpg,train
bg_coco_000000493483.jpg,train
bg_coco_000000323862.jpg,train
bg_coco_000000457739.jpg,train
bg_coco_000000418557.jpg,train
bg_coco_000000092795.jpg,train
bg_coco_000000087518.jpg,train
bg_coco_000000281028.jpg,train
bg_coco_000000300388.jpg,train
bg_coco_000000267871.jpg,train
bg_coco_000000196998.jpg,train
bg_coco_000000009119.jpg,train
bg_coco_000000131522.jpg,train
bg_coco_000000261669.jpg,train
bg_coco_000000329258.jpg,train
bg_coco_000000058876.jpg,train
bg_coco_000000365578.jpg,train
bg_coco_000000403675.jpg,train
bg_coco_000000053949.jpg,train
bg_coco_000000223757.jpg,train
bg_coco_000000458178.jpg,train
bg_coco_000000281431.jpg,train
bg_coco_000000489470.jpg,train
bg_coco_000000434097.jpg,train
bg_coco_000000014824.jpg,train
bg_coco_000000379129.jpg,train
bg_coco_000000385168.jpg,train
bg_coco_000000330766.jpg,train
bg_coco_000000056892.jpg,train
bg_coco_000000012443.jpg,train
bg_coco_000000193340.jpg,train
bg_coco_000000036331.jpg,train
bg_coco_000000400313.jpg,train
bg_coco_000000285275.jpg,train
bg_coco_000000404266.jpg,train
bg_coco_000000035613.jpg,train
bg_coco_000000212292.jpg,train
bg_coco_000000010040.jpg,train
bg_coco_000000428214.jpg,train
bg_coco_000000167994.jpg,train
bg_coco_000000545409.jpg,train
bg_coco_000000020221.jpg,train
bg_coco_000000030068.jpg,train
bg_coco_000000396178.jpg,train
bg_coco_000000333532.jpg,train
bg_coco_000000440755.jpg,train
bg_coco_000000287782.jpg,train
bg_coco_000000325298.jpg,train
bg_coco_000000433805.jpg,train
bg_coco_000000272538.jpg,train
bg_coco_000000445249.jpg,train
bg_coco_000000324904.jpg,train
bg_coco_000000287188.jpg,train
bg_coco_000000008559.jpg,train
bg_coco_000000142249.jpg,train
bg_coco_000000369712.jpg,train
bg_coco_000000045396.jpg,train
bg_coco_000000505086.jpg,train
bg_coco_000000279159.jpg,train
bg_coco_000000024154.jpg,train
bg_coco_000000291260.jpg,train
bg_coco_000000452327.jpg,train
bg_coco_000000355088.jpg,train
bg_coco_000000277050.jpg,train
bg_coco_000000483059.jpg,train
bg_coco_000000069209.jpg,train
bg_coco_000000552594.jpg,train
bg_coco_000000187119.jpg,train
bg_coco_000000229387.jpg,train
bg_coco_000000124712.jpg,train
bg_coco_000000099970.jpg,train
bg_coco_000000479948.jpg,train
bg_coco_000000464871.jpg,train
bg_coco_000000563651.jpg,train
bg_coco_000000306619.jpg,train
bg_coco_000000020563.jpg,train
bg_coco_000000355908.jpg,train
bg_coco_000000561931.jpg,train
bg_coco_000000145015.jpg,train
bg_coco_000000406233.jpg,train
bg_coco_000000423349.jpg,train
bg_coco_000000020279.jpg,train
bg_coco_000000387693.jpg,train
bg_coco_000000316142.jpg,train
bg_coco_000000357391.jpg,train
bg_coco_000000385661.jpg,train
bg_coco_000000398682.jpg,train
bg_coco_000000018072.jpg,train
bg_coco_000000286480.jpg,train
bg_coco_000000424404.jpg,train
bg_coco_000000338164.jpg,train
bg_coco_000000485580.jpg,train
bg_coco_000000293315.jpg,train
bg_coco_000000570179.jpg,train
bg_coco_000000008791.jpg,train
bg_coco_000000365035.jpg,train
bg_coco_000000434968.jpg,train
bg_coco_000000580847.jpg,train
bg_coco_000000488746.jpg,train
bg_coco_000000479808.jpg,train
bg_coco_000000515214.jpg,train
bg_coco_000000467437.jpg,train
bg_coco_000000133667.jpg,train
bg_coco_000000186500.jpg,train
bg_coco_000000232886.jpg,train
bg_coco_000000471708.jpg,train
bg_coco_000000248957.jpg,train
bg_coco_000000177468.jpg,train
bg_coco_000000553640.jpg,train
bg_coco_000000439274.jpg,train
bg_coco_000000000761.jpg,train
bg_coco_000000137016.jpg,train
bg_coco_000000581018.jpg,train
bg_coco_000000420156.jpg,train
bg_coco_000000576612.jpg,train
bg_coco_000000021780.jpg,train
bg_coco_000000227337.jpg,train
bg_coco_000000194729.jpg,train
bg_coco_000000049573.jpg,train
bg_coco_000000273279.jpg,train
bg_coco_000000132725.jpg,train
bg_coco_000000059704.jpg,train
bg_coco_000000214109.jpg,train
bg_coco_000000188599.jpg,train
bg_coco_000000092032.jpg,train
bg_coco_000000431240.jpg,train
bg_coco_000000187822.jpg,train
bg_coco_000000270406.jpg,train
bg_coco_000000074583.jpg,train
bg_coco_000000507212.jpg,train
bg_coco_000000126832.jpg,train
bg_coco_000000012999.jpg,train
bg_coco_000000211047.jpg,train
bg_coco_000000442726.jpg,train
bg_coco_000000356746.jpg,train
bg_coco_000000391406.jpg,train
bg_coco_000000521205.jpg,train
bg_coco_000000014970.jpg,train
bg_coco_000000480180.jpg,train
bg_coco_000000225537.jpg,train
bg_coco_000000357220.jpg,train
bg_coco_000000375150.jpg,train
bg_coco_000000187795.jpg,train
bg_coco_000000212741.jpg,train
bg_coco_000000366484.jpg,train
bg_coco_000000099407.jpg,train
bg_coco_000000546300.jpg,train
bg_coco_000000309093.jpg,train
bg_coco_000000389935.jpg,train
bg_coco_000000569249.jpg,train
bg_coco_000000469902.jpg,train
bg_coco_000000066505.jpg,train
bg_coco_000000517394.jpg,train
bg_coco_000000581180.jpg,train
bg_coco_000000030973.jpg,train
bg_coco_000000239499.jpg,train
bg_coco_000000354424.jpg,train
bg_coco_000000395291.jpg,train
bg_coco_000000159971.jpg,train
bg_coco_000000309889.jpg,train
bg_coco_000000287374.jpg,train
bg_coco_000000286406.jpg,train
bg_coco_000000226825.jpg,train
bg_coco_000000469424.jpg,train
bg_coco_000000548725.jpg,train
bg_coco_000000018485.jpg,train
bg_coco_000000267402.jpg,train
bg_coco_000000471351.jpg,train
bg_coco_000000367452.jpg,train
bg_coco_000000049301.jpg,train
bg_coco_000000296913.jpg,train
bg_coco_000000437452.jpg,train
bg_coco_000000022326.jpg,train
bg_coco_000000313603.jpg,train
bg_coco_000000121943.jpg,train
bg_coco_000000488219.jpg,train
bg_coco_000000576895.jpg,train
bg_coco_000000243734.jpg,train
bg_coco_000000052232.jpg,train
bg_coco_000000561789.jpg,train
bg_coco_000000566536.jpg,train
bg_coco_000000108425.jpg,train
bg_coco_000000374017.jpg,train
bg_coco_000000046316.jpg,train
bg_coco_000000472643.jpg,train
bg_coco_000000297426.jpg,train
bg_coco_000000441240.jpg,train
bg_coco_000000126145.jpg,train
bg_coco_000000434580.jpg,train
bg_coco_000000560726.jpg,train
bg_coco_000000419618.jpg,train
bg_coco_000000340501.jpg,train
bg_coco_000000040583.jpg,train
bg_coco_000000296056.jpg,train
bg_coco_000000073720.jpg,train
bg_coco_000000026227.jpg,train
bg_coco_000000519723.jpg,train
bg_coco_000000312596.jpg,train
bg_coco_000000139915.jpg,train
bg_coco_000000329653.jpg,train
bg_coco_000000399091.jpg,train
bg_coco_000000353321.jpg,train
bg_coco_000000374342.jpg,train
bg_coco_000000501126.jpg,train
bg_coco_000000194030.jpg,train
bg_coco_000000165106.jpg,train
bg_coco_000000009172.jpg,train
bg_coco_000000346386.jpg,train
bg_coco_000000323288.jpg,train
bg_coco_000000429399.jpg,train
bg_coco_000000230721.jpg,train
bg_coco_000000046630.jpg,train
bg_coco_000000323030.jpg,train
bg_coco_000000143346.jpg,train
bg_coco_000000191363.jpg,train
bg_coco_000000238184.jpg,train
bg_coco_000000530658.jpg,train
bg_coco_000000287372.jpg,train
bg_coco_000000550118.jpg,train
bg_coco_000000281296.jpg,train
bg_coco_000000325487.jpg,train
bg_coco_000000265050.jpg,train
bg_coco_000000431164.jpg,train
bg_coco_000000159403.jpg,train
bg_coco_000000164957.jpg,train
bg_coco_000000470070.jpg,train
bg_coco_000000330435.jpg,train
bg_coco_000000004575.jpg,train
bg_coco_000000337517.jpg,train
bg_coco_000000010907.jpg,train
bg_coco_000000543681.jpg,train
bg_coco_000000553850.jpg,train
bg_coco_000000377777.jpg,train
bg_coco_000000251113.jpg,train
bg_coco_000000572795.jpg,train
bg_coco_000000436127.jpg,train
bg_coco_000000342639.jpg,train
bg_coco_000000106411.jpg,train
bg_coco_000000163602.jpg,train
bg_coco_000000526467.jpg,train
bg_coco_000000176833.jpg,train
bg_coco_000000024257.jpg,train
bg_coco_000000398037.jpg,train
bg_coco_000000062703.jpg,train
bg_coco_000000072453.jpg,train
bg_coco_000000036748.jpg,train
bg_coco_000000353787.jpg,train
bg_coco_000000485785.jpg,train
bg_coco_000000185291.jpg,train
bg_coco_000000293689.jpg,train
bg_coco_000000555534.jpg,train
bg_coco_000000429638.jpg,train
bg_coco_000000185079.jpg,train
bg_coco_000000234430.jpg,train
bg_coco_000000525300.jpg,train
bg_coco_000000173812.jpg,train
bg_coco_000000435134.jpg,train
bg_coco_000000108287.jpg,train
bg_coco_000000093176.jpg,train
bg_coco_000000233290.jpg,train
bg_coco_000000097311.jpg,train
bg_coco_000000302292.jpg,train
bg_coco_000000300620.jpg,train
bg_coco_000000487925.jpg,train
bg_coco_000000413955.jpg,train
bg_coco_000000288813.jpg,train
bg_coco_000000358695.jpg,train
bg_coco_000000142953.jpg,train
bg_coco_000000263714.jpg,train
bg_coco_000000075076.jpg,train
bg_coco_000000365352.jpg,train
bg_coco_000000058633.jpg,train
bg_coco_000000443240.jpg,train
bg_coco_000000147551.jpg,train
bg_coco_000000556983.jpg,train
bg_coco_000000088669.jpg,train
bg_coco_000000371999.jpg,train
bg_coco_000000254366.jpg,train
bg_coco_000000578324.jpg,train
bg_coco_000000171017.jpg,train
bg_coco_000000537291.jpg,train
bg_coco_000000340622.jpg,train
bg_coco_000000190957.jpg,train
bg_coco_000000146850.jpg,train
bg_coco_000000438691.jpg,train
bg_coco_000000229531.jpg,train
bg_coco_000000290024.jpg,train
bg_coco_000000511963.jpg,train
bg_coco_000000057481.jpg,train
bg_coco_000000210286.jpg,train
bg_coco_000000307342.jpg,train
bg_coco_000000002244.jpg,train
bg_coco_000000356922.jpg,train
bg_coco_000000496290.jpg,train
bg_coco_000000291245.jpg,train
bg_coco_000000073567.jpg,train
bg_coco_000000136790.jpg,train
bg_coco_000000127522.jpg,train
bg_coco_000000225893.jpg,train
bg_coco_000000216326.jpg,train
bg_coco_000000220139.jpg,train
bg_coco_000000101401.jpg,train
bg_coco_000000109928.jpg,train
bg_coco_000000344942.jpg,train
bg_coco_000000386527.jpg,train
bg_coco_000000005288.jpg,train
bg_coco_000000437816.jpg,train
bg_coco_000000522441.jpg,train
bg_coco_000000103940.jpg,train
bg_coco_000000393094.jpg,train
bg_coco_000000423039.jpg,train
bg_coco_000000371948.jpg,train
bg_coco_000000504194.jpg,train
bg_coco_000000221609.jpg,train
bg_coco_000000414870.jpg,train
bg_coco_000000206697.jpg,train
bg_coco_000000040455.jpg,train
bg_coco_000000580932.jpg,train
bg_coco_000000058105.jpg,train
bg_coco_000000266441.jpg,train
bg_coco_000000275529.jpg,train
bg_coco_000000530394.jpg,train
bg_coco_000000065209.jpg,train
bg_coco_000000217301.jpg,train
bg_coco_000000500559.jpg,train
bg_coco_000000578793.jpg,train
bg_coco_000000175494.jpg,train
bg_coco_000000224358.jpg,train
bg_coco_000000026359.jpg,train
bg_coco_000000072396.jpg,train
bg_coco_000000252272.jpg,train
bg_coco_000000326968.jpg,train
bg_coco_000000100895.jpg,train
bg_coco_000000315593.jpg,train
bg_coco_000000277172.jpg,train
bg_coco_000000278055.jpg,train
bg_coco_000000503310.jpg,train
bg_coco_000000333899.jpg,train
bg_coco_000000375500.jpg,train
bg_coco_000000136487.jpg,train
bg_coco_000000460222.jpg,train
bg_coco_000000391305.jpg,train
bg_coco_000000516346.jpg,train
bg_coco_000000231997.jpg,train
bg_coco_000000431696.jpg,train
bg_coco_000000319912.jpg,train
bg_coco_000000000510.jpg,train
bg_coco_000000065231.jpg,train
bg_coco_000000408185.jpg,train
bg_coco_000000575355.jpg,train
bg_coco_000000488500.jpg,train
bg_coco_000000318467.jpg,train
bg_coco_000000367977.jpg,train
bg_coco_000000129339.jpg,train
bg_coco_000000115721.jpg,train
bg_coco_000000340922.jpg,train
bg_coco_000000461802.jpg,train
